Qatar,44,7,6.66,1.00,1,0.15015015015015
Barbados,88,36,2.45,1.00,1,0.408163265306122
Jamaica,40,18,2.29,1.00,1,0.436681222707424
Kuwait,41,18,2.24,1.00,1,0.446428571428571
Bahrain,59,27,2.18,1.00,1,0.458715596330275
Guyana,18,8,2.14,1.00,1,0.467289719626168
"Brunei Darussalam",33,18,1.82,1.00,1,0.549450549450549
Uruguay,80,47,1.73,1.00,1,0.578034682080925
Iceland,103,60,1.72,1.00,1,0.581395348837209
Suriname,15,9,1.72,1.00,1,0.581395348837209
Venezuela,99,58,1.69,1.00,1,0.591715976331361
Belize,33,19,1.68,1.00,1,0.595238095238095
Cuba,60,36,1.65,1.00,1,0.606060606060606
Tunisia,42,26,1.62,1.00,1,0.617283950617284
"Kyrgyz Republic",59,37,1.61,1.00,1,0.62111801242236
"Dominican Republic",57,36,1.60,1.00,1,0.625
"Sri Lanka",23,14,1.60,1.00,1,0.625
Argentina,98,63,1.57,1.00,1,0.636942675159236
Panama,53,34,1.56,1.00,1,0.641025641025641
Sweden,79,51,1.56,1.00,1,0.641025641025641
Poland,87,56,1.55,1.00,1,0.645161290322581
"Slovak Republic",65,42,1.54,1.00,1,0.649350649350649
Algeria,40,27,1.51,1.00,1,0.662251655629139
Armenia,57,38,1.51,1.00,1,0.662251655629139
Norway,94,63,1.50,1.00,1,0.666666666666667
Latvia,80,53,1.49,1.00,1,0.671140939597315
Estonia,94,63,1.48,1.00,1,0.675675675675676
Slovenia,101,69,1.46,1.00,1,0.684931506849315
"Cape Verde",27,19,1.46,1.00,1,0.684931506849315
Lesotho,12,8,1.46,1.00,1,0.684931506849315
Oman,34,24,1.45,1.00,1,0.689655172413793
Lithuania,83,57,1.45,1.00,1,0.689655172413793
"New Zealand",94,65,1.45,1.00,1,0.689655172413793
"Czech Republic",75,52,1.43,1.00,1,0.699300699300699
Mongolia,73,51,1.42,1.00,1,0.704225352112676
Italy,74,52,1.42,1.00,1,0.704225352112676
Paraguay,40,29,1.40,1.00,1,0.714285714285714
Denmark,96,70,1.38,1.00,1,0.72463768115942
Honduras,25,18,1.38,1.00,1,0.72463768115942
Australia,103,75,1.37,1.00,1,0.72992700729927
"South Africa",23,17,1.37,1.00,1,0.72992700729927
"United States",103,76,1.37,1.00,1,0.72992700729927
Croatia,71,52,1.36,1.00,1,0.735294117647059
Belarus,107,79,1.35,1.00,1,0.740740740740741
"United Kingdom",69,51,1.35,1.00,1,0.740740740740741
Thailand,59,44,1.34,1.00,1,0.746268656716418
Canada,68,51,1.34,1.00,1,0.746268656716418
Israel,76,57,1.34,1.00,1,0.746268656716418
Serbia,65,49,1.33,1.00,1,0.75187969924812
Romania,59,44,1.33,1.00,1,0.75187969924812
Malta,47,36,1.32,1.00,1,0.757575757575758
Ecuador,46,35,1.31,1.00,1,0.763358778625954
Albania,66,51,1.30,1.00,1,0.769230769230769
Belgium,82,63,1.30,1.00,1,0.769230769230769
Kazakhstan,63,48,1.30,1.00,1,0.769230769230769
Brazil,29,22,1.29,1.00,1,0.775193798449612
Moldova,47,36,1.29,1.00,1,0.775193798449612
Hungary,64,50,1.28,1.00,1,0.78125
Namibia,10,8,1.28,1.00,1,0.78125
Bulgaria,75,59,1.27,1.00,1,0.78740157480315
Montenegro,62,49,1.27,1.00,1,0.78740157480315
"Trinidad and Tobago",13,11,1.26,1.00,1,0.793650793650794
Philippines,38,30,1.26,1.00,1,0.793650793650794
"Russian Federation",85,68,1.26,1.00,1,0.793650793650794
Georgia,37,29,1.26,1.00,1,0.793650793650794
Botswana,28,22,1.25,1.00,1,0.8
France,66,53,1.25,1.00,1,0.8
"Costa Rica",53,43,1.24,1.00,1,0.806451612903226
Spain,95,78,1.22,1.00,1,0.819672131147541
Mauritius,45,37,1.22,1.00,1,0.819672131147541
Malaysia,41,34,1.21,1.00,1,0.826446280991736
Finland,101,83,1.21,1.00,1,0.826446280991736
"Macedonia, FYR",42,35,1.20,1.00,1,0.833333333333333
Austria,88,73,1.20,1.00,1,0.833333333333333
Fiji,18,15,1.19,1.00,1,0.840336134453782
Ukraine,86,72,1.19,1.00,1,0.840336134453782
Portugal,72,61,1.18,1.00,1,0.847457627118644
Cyprus,50,42,1.18,1.00,1,0.847457627118644
Jordan,50,43,1.15,1.00,1,0.869565217391304
China,32,28,1.15,1.00,1,0.869565217391304
Colombia,52,45,1.14,1.00,1,0.87719298245614
"El Salvador",28,24,1.13,1.00,1,0.884955752212389
Luxembourg,21,19,1.13,1.00,1,0.884955752212389
Maldives,14,12,1.13,1.00,1,0.884955752212389
Chile,83,75,1.11,1.00,1,0.900900900900901
Netherlands,81,74,1.10,1.00,1,0.909090909090909
Nicaragua,18,16,1.10,1.00,1,0.909090909090909
Peru,42,39,1.09,1.00,1,0.91743119266055
Lebanon,50,46,1.09,1.00,1,0.91743119266055
Swaziland,5,5,1.05,1.00,1,0.952380952380952
Azerbaijan,21,20,1.05,1.00,1,0.952380952380952
"Saudi Arabia",59,56,1.04,1.00,1,0.961538461538461
Guatemala,19,18,1.04,1.00,1,0.961538461538461
Indonesia,32,31,1.03,1.00,1,0.970873786407767
Ireland,72,70,1.03,1.00,1,0.970873786407767
Greece,118,115,1.02,1.00,1,0.980392156862745
Syria,31,31,1.01,1.00,1,0.99009900990099
Switzerland,56,57,1.00,1.00,98,1
Pakistan,10,10,0.98,0.98,99,0.98
Mexico,29,31,0.96,0.96,100,0.96
"Iran, Islamic Rep.",56,60,0.94,0.94,101,0.94
Madagascar,4,4,0.94,0.94,102,0.94
